ID, PERSON_ID, CHECKIN, CHECKOUT, BUILDING
0000003028, 0000000127, '2017-04-04 08:13:14', '2017-04-04 09:26:32', '9224'
0000003029, 0000000127, '2017-04-04 11:50:29', '2017-04-04 13:56:45', '9250'
0000003030, 0000000127, '2017-04-04 15:19:18', '2017-04-04 17:31:18', '9401'
0000003031, 0000000127, '2017-04-04 19:28:04', '2017-04-04 21:38:34', '115954'
0000003032, 0000000127, '2017-04-05 07:04:33', '2017-04-05 08:52:58', '115954'
0000003033, 0000000127, '2017-04-05 09:48:10', '2017-04-05 10:54:52', '115954'
0000003034, 0000000127, '2017-04-05 12:18:52', '2017-04-05 14:40:37', '9401'
0000003035, 0000000127, '2017-04-05 16:33:34', '2017-04-05 17:49:28', '9247'
0000003036, 0000000127, '2017-04-05 18:30:11', '2017-04-05 20:50:12', '9247'
0000003037, 0000000127, '2017-04-05 21:14:09', '2017-04-05 22:52:29', '115954'
0000003038, 0000000127, '2017-04-06 07:29:42', '2017-04-06 08:33:28', '115954'
0000003039, 0000000127, '2017-04-06 10:39:36', '2017-04-06 11:59:05', '9247'
0000003040, 0000000127, '2017-04-06 12:50:21', '2017-04-06 14:58:57', '115954'
0000003041, 0000000127, '2017-04-06 15:07:25', '2017-04-06 16:32:17', '115954'
0000003042, 0000000127, '2017-04-06 17:02:09', '2017-04-06 19:33:13', '9401'
0000003043, 0000000127, '2017-04-06 21:24:33', '2017-04-06 22:52:58', '9247'
0000003044, 0000000127, '2017-04-07 12:36:00', '2017-04-07 15:44:54', '9124'
0000003045, 0000000127, '2017-04-08 15:06:31', '2017-04-08 18:30:21', '9124'
0000003046, 0000000128, '2017-04-03 08:00:54', '2017-04-03 09:38:19', '9252'
0000003047, 0000000128, '2017-04-03 10:45:12', '2017-04-03 12:52:58', '9252'
0000003048, 0000000128, '2017-04-03 13:29:15', '2017-04-03 15:30:36', '9252'
0000003049, 0000000128, '2017-04-03 16:17:33', '2017-04-03 17:58:50', '9252'
0000003050, 0000000128, '2017-04-03 19:29:18', '2017-04-03 21:48:22', '9252'
0000003051, 0000000128, '2017-04-03 22:21:29', '2017-04-03 23:30:25', '9252'
0000003052, 0000000128, '2017-04-04 08:08:11', '2017-04-04 09:32:28', '9252'
0000003053, 0000000128, '2017-04-04 10:12:01', '2017-04-04 12:15:15', '9247'
0000003054, 0000000128, '2017-04-04 14:12:39', '2017-04-04 15:55:17', '9247'
0000003055, 0000000128, '2017-04-04 16:15:18', '2017-04-04 17:28:42', '9252'
0000003056, 0000000128, '2017-04-04 18:08:58', '2017-04-04 20:20:24', '9252'
0000003057, 0000000128, '2017-04-04 21:14:07', '2017-04-04 23:47:15', '9252'
0000003058, 0000000128, '2017-04-05 07:10:12', '2017-04-05 09:30:56', '115954'
0000003059, 0000000128, '2017-04-05 10:25:10', '2017-04-05 12:49:34', '9252'
0000003060, 0000000128, '2017-04-05 14:22:24', '2017-04-05 15:44:58', '115954'
0000003061, 0000000128, '2017-04-05 17:47:41', '2017-04-05 18:48:16', '9250'
0000003062, 0000000128, '2017-04-05 20:10:35', '2017-04-05 22:32:33', '9252'
0000003063, 0000000128, '2017-04-06 08:33:23', '2017-04-06 09:47:23', '9247'
0000003064, 0000000128, '2017-04-06 10:37:03', '2017-04-06 11:55:47', '115954'
0000003065, 0000000128, '2017-04-06 12:15:26', '2017-04-06 14:34:57', '115954'
0000003066, 0000000128, '2017-04-06 16:00:52', '2017-04-06 17:58:33', '9252'
0000003067, 0000000128, '2017-04-06 18:23:04', '2017-04-06 19:55:21', '9224'
0000003068, 0000000128, '2017-04-06 20:32:44', '2017-04-06 21:59:49', '9401'
0000003069, 0000000128, '2017-04-06 22:07:47', '2017-04-06 23:10:11', '115954'
0000003070, 0000000128, '2017-04-07 13:47:08', '2017-04-07 15:52:02', '9124'
0000003071, 0000000128, '2017-04-08 16:32:22', '2017-04-08 18:35:43', '9124'
0000003072, 0000000129, '2017-04-03 08:15:28', '2017-04-03 09:22:51', '9247'
0000003073, 0000000129, '2017-04-03 11:50:42', '2017-04-03 13:56:48', '115954'
0000003074, 0000000129, '2017-04-03 15:20:31', '2017-04-03 17:58:18', '115954'
0000003075, 0000000129, '2017-04-03 19:28:50', '2017-04-03 21:52:43', '115954'
0000003076, 0000000129, '2017-04-04 08:47:01', '2017-04-04 09:56:49', '9250'
0000003077, 0000000129, '2017-04-04 10:42:02', '2017-04-04 12:54:34', '9224'
0000003078, 0000000129, '2017-04-04 14:25:37', '2017-04-04 16:38:16', '9224'
0000003079, 0000000129, '2017-04-04 18:00:18', '2017-04-04 20:17:31', '115954'
0000003080, 0000000129, '2017-04-04 21:05:34', '2017-04-04 23:13:11', '115954'
0000003081, 0000000129, '2017-04-05 08:08:51', '2017-04-05 10:56:37', '115954'
0000003082, 0000000129, '2017-04-05 11:19:18', '2017-04-05 12:55:52', '115954'
0000003083, 0000000129, '2017-04-05 13:49:06', '2017-04-05 15:51:32', '115954'
0000003084, 0000000129, '2017-04-05 16:08:10', '2017-04-05 17:43:16', '115954'
0000003085, 0000000129, '2017-04-05 19:02:12', '2017-04-05 20:04:58', '115954'
0000003086, 0000000129, '2017-04-05 22:26:31', '2017-04-05 23:46:52', '115954'
0000003087, 0000000129, '2017-04-06 07:14:27', '2017-04-06 09:25:09', '9224'
0000003088, 0000000129, '2017-04-06 10:18:47', '2017-04-06 11:52:46', '9401'
0000003089, 0000000129, '2017-04-06 12:20:15', '2017-04-06 14:44:03', '9401'
0000003090, 0000000129, '2017-04-06 16:20:51', '2017-04-06 18:23:29', '9247'
0000003091, 0000000129, '2017-04-06 20:41:58', '2017-04-06 22:46:25', '115954'
0000003092, 0000000129, '2017-04-07 12:44:17', '2017-04-07 15:56:36', '9124'
0000003093, 0000000129, '2017-04-08 16:04:03', '2017-04-08 18:25:20', '9124'
0000003094, 0000000130, '2017-04-03 07:23:45', '2017-04-03 08:26:54', '115954'
0000003095, 0000000130, '2017-04-03 09:11:21', '2017-04-03 10:44:40', '9217'
0000003096, 0000000130, '2017-04-03 11:07:09', '2017-04-03 12:42:52', '9217'
0000003097, 0000000130, '2017-04-03 14:41:29', '2017-04-03 15:54:37', '9217'
0000003098, 0000000130, '2017-04-03 16:43:32', '2017-04-03 17:47:38', '9217'
0000003099, 0000000130, '2017-04-03 19:17:32', '2017-04-03 20:42:14', '9217'
0000003100, 0000000130, '2017-04-03 21:29:51', '2017-04-03 23:47:46', '115954'
0000003101, 0000000130, '2017-04-04 08:19:41', '2017-04-04 09:22:35', '9217'
0000003102, 0000000130, '2017-04-04 10:05:17', '2017-04-04 12:29:53', '9247'
0000003103, 0000000130, '2017-04-04 14:02:18', '2017-04-04 15:05:47', '9217'
0000003104, 0000000130, '2017-04-04 17:22:55', '2017-04-04 18:45:15', '9217'
0000003105, 0000000130, '2017-04-04 20:02:39', '2017-04-04 22:40:34', '9217'
0000003106, 0000000130, '2017-04-05 08:30:53', '2017-04-05 10:41:09', '9217'
0000003107, 0000000130, '2017-04-05 11:17:26', '2017-04-05 12:30:03', '115954'
0000003108, 0000000130, '2017-04-05 13:40:32', '2017-04-05 15:58:32', '9224'
0000003109, 0000000130, '2017-04-05 17:39:56', '2017-04-05 19:43:56', '9217'
0000003110, 0000000130, '2017-04-05 20:36:31', '2017-04-05 21:55:50', '9217'
0000003111, 0000000130, '2017-04-05 22:30:24', '2017-04-05 23:48:32', '115954'
0000003112, 0000000130, '2017-04-06 08:13:26', '2017-04-06 10:35:49', '9217'
0000003113, 0000000130, '2017-04-06 12:28:33', '2017-04-06 13:29:02', '9247'
0000003114, 0000000130, '2017-04-06 14:33:14', '2017-04-06 16:45:14', '9217'
0000003115, 0000000130, '2017-04-06 17:35:01', '2017-04-06 18:58:36', '115954'
0000003116, 0000000130, '2017-04-06 19:20:12', '2017-04-06 21:44:20', '9217'
0000003117, 0000000130, '2017-04-07 12:42:04', '2017-04-07 15:53:09', '9124'
0000003118, 0000000130, '2017-04-08 15:43:34', '2017-04-08 17:58:02', '9124'
0000003119, 0000000131, '2017-04-03 08:00:18', '2017-04-03 09:04:46', '9252'
0000003120, 0000000131, '2017-04-03 11:04:58', '2017-04-03 12:34:22', '9252'
0000003121, 0000000131, '2017-04-03 14:49:42', '2017-04-03 15:55:38', '9224'
0000003122, 0000000131, '2017-04-03 17:03:50', '2017-04-03 19:59:18', '9247'
0000003123, 0000000131, '2017-04-03 20:48:26', '2017-04-03 22:59:42', '9250'
0000003124, 0000000131, '2017-04-04 07:38:06', '2017-04-04 08:54:00', '9252'
0000003125, 0000000131, '2017-04-04 10:21:10', '2017-04-04 11:28:45', '115954'
0000003126, 0000000131, '2017-04-04 12:06:53', '2017-04-04 13:57:47', '9252'
0000003127, 0000000131, '2017-04-04 15:30:32', '2017-04-04 17:56:52', '9224'
0000003128, 0000000131, '2017-04-04 18:29:08', '2017-04-04 19:59:15', '9252'
0000003129, 0000000131, '2017-04-04 21:09:59', '2017-04-04 22:44:03', '9252'
0000003130, 0000000131, '2017-04-05 08:29:27', '2017-04-05 09:40:02', '9252'
0000003131, 0000000131, '2017-04-05 11:15:18', '2017-04-05 13:28:40', '115954'
0000003132, 0000000131, '2017-04-05 14:17:32', '2017-04-05 15:27:46', '9247'
0000003133, 0000000131, '2017-04-05 16:03:21', '2017-04-05 18:12:35', '115954'
0000003134, 0000000131, '2017-04-05 20:10:00', '2017-04-05 21:27:47', '9224'
0000003135, 0000000131, '2017-04-06 07:31:05', '2017-04-06 08:49:18', '9252'
0000003136, 0000000131, '2017-04-06 09:23:00', '2017-04-06 11:45:51', '9401'
0000003137, 0000000131, '2017-04-06 12:04:39', '2017-04-06 14:49:59', '9252'
0000003138, 0000000131, '2017-04-06 15:40:49', '2017-04-06 17:49:15', '9247'
0000003139, 0000000131, '2017-04-06 18:46:38', '2017-04-06 19:53:27', '9252'
0000003140, 0000000131, '2017-04-06 21:12:26', '2017-04-06 23:44:01', '9224'
0000003141, 0000000131, '2017-04-07 12:10:36', '2017-04-07 14:23:18', '9124'
0000003142, 0000000131, '2017-04-08 16:27:20', '2017-04-08 18:56:32', '9124'
0000003143, 0000000132, '2017-04-03 08:18:58', '2017-04-03 09:59:17', '115954'
0000003144, 0000000132, '2017-04-03 10:03:15', '2017-04-03 11:40:18', '9217'
0000003145, 0000000132, '2017-04-03 12:09:31', '2017-04-03 14:25:00', '9217'
0000003146, 0000000132, '2017-04-03 15:25:40', '2017-04-03 17:56:26', '9217'
0000003147, 0000000132, '2017-04-03 19:32:34', '2017-04-03 20:34:35', '9250'
0000003148, 0000000132, '2017-04-04 07:07:09', '2017-04-04 09:51:10', '9250'
0000003149, 0000000132, '2017-04-04 11:31:46', '2017-04-04 12:43:19', '9247'
0000003150, 0000000132, '2017-04-04 13:10:27', '2017-04-04 15:49:41', '9224'
0000003151, 0000000132, '2017-04-04 17:13:55', '2017-04-04 19:57:54', '9247'
0000003152, 0000000132, '2017-04-04 20:35:16', '2017-04-04 21:40:27', '9217'
0000003153, 0000000132, '2017-04-05 08:12:38', '2017-04-05 10:17:06', '115954'
0000003154, 0000000132, '2017-04-05 12:24:42', '2017-04-05 14:49:30', '9217'
0000003155, 0000000132, '2017-04-05 16:39:25', '2017-04-05 17:42:32', '9250'
0000003156, 0000000132, '2017-04-05 19:25:16', '2017-04-05 20:37:46', '9401'
0000003157, 0000000132, '2017-04-05 21:09:26', '2017-04-05 23:52:32', '115954'
0000003158, 0000000132, '2017-04-06 07:15:59', '2017-04-06 08:24:13', '9217'
0000003159, 0000000132, '2017-04-06 10:19:47', '2017-04-06 12:28:54', '9250'
0000003160, 0000000132, '2017-04-06 14:08:17', '2017-04-06 16:15:20', '9224'
0000003161, 0000000132, '2017-04-06 18:33:39', '2017-04-06 19:42:40', '115954'
0000003162, 0000000132, '2017-04-06 20:02:01', '2017-04-06 22:55:17', '9217'
0000003163, 0000000132, '2017-04-07 12:18:29', '2017-04-07 15:50:17', '9124'
0000003164, 0000000132, '2017-04-08 16:38:25', '2017-04-08 18:57:03', '9124'
0000003165, 0000000133, '2017-04-03 08:43:20', '2017-04-03 09:47:40', '9217'
0000003166, 0000000133, '2017-04-03 11:40:16', '2017-04-03 13:55:03', '9250'
0000003167, 0000000133, '2017-04-03 14:43:21', '2017-04-03 15:52:00', '115954'
0000003168, 0000000133, '2017-04-03 16:40:24', '2017-04-03 18:54:21', '9217'
0000003169, 0000000133, '2017-04-03 19:20:22', '2017-04-03 20:52:00', '115954'
0000003170, 0000000133, '2017-04-03 21:21:55', '2017-04-03 22:47:59', '115954'
0000003171, 0000000133, '2017-04-04 07:19:13', '2017-04-04 08:34:15', '9217'
0000003172, 0000000133, '2017-04-04 09:16:42', '2017-04-04 10:57:56', '9217'
0000003173, 0000000133, '2017-04-04 11:29:07', '2017-04-04 12:30:09', '115954'
0000003174, 0000000133, '2017-04-04 14:21:00', '2017-04-04 16:33:23', '9217'
0000003175, 0000000133, '2017-04-04 18:35:45', '2017-04-04 19:59:04', '9401'
0000003176, 0000000133, '2017-04-04 21:47:33', '2017-04-04 23:54:54', '9217'
0000003177, 0000000133, '2017-04-05 08:42:42', '2017-04-05 09:54:01', '9401'
0000003178, 0000000133, '2017-04-05 11:47:46', '2017-04-05 13:51:47', '115954'
0000003179, 0000000133, '2017-04-05 15:36:10', '2017-04-05 16:39:31', '9217'
0000003180, 0000000133, '2017-04-05 18:32:44', '2017-04-05 20:58:21', '9217'
0000003181, 0000000133, '2017-04-05 21:46:59', '2017-04-05 22:54:14', '9217'
0000003182, 0000000133, '2017-04-06 08:22:21', '2017-04-06 09:29:42', '115954'
0000003183, 0000000133, '2017-04-06 11:00:30', '2017-04-06 13:33:17', '9217'
0000003184, 0000000133, '2017-04-06 15:37:01', '2017-04-06 17:49:41', '9217'
0000003185, 0000000133, '2017-04-06 18:43:48', '2017-04-06 19:48:19', '9217'
0000003186, 0000000133, '2017-04-06 20:30:43', '2017-04-06 21:46:38', '9217'
0000003187, 0000000133, '2017-04-07 12:48:19', '2017-04-07 15:49:14', '9124'
0000003188, 0000000133, '2017-04-08 16:07:28', '2017-04-08 18:35:43', '9124'
0000003189, 0000000134, '2017-04-03 07:16:20', '2017-04-03 08:41:24', '9224'
0000003190, 0000000134, '2017-04-03 09:03:05', '2017-04-03 11:20:28', '115954'
0000003191, 0000000134, '2017-04-03 12:01:11', '2017-04-03 13:50:54', '9250'
0000003192, 0000000134, '2017-04-03 14:15:53', '2017-04-03 16:46:18', '9223'
0000003193, 0000000134, '2017-04-03 18:07:39', '2017-04-03 19:15:15', '115954'
0000003194, 0000000134, '2017-04-03 20:07:23', '2017-04-03 21:52:56', '9224'
0000003195, 0000000134, '2017-04-04 07:03:14', '2017-04-04 09:13:40', '9224'
0000003196, 0000000134, '2017-04-04 11:28:36', '2017-04-04 13:40:55', '9223'
0000003197, 0000000134, '2017-04-04 15:22:45', '2017-04-04 17:25:08', '9223'
0000003198, 0000000134, '2017-04-04 19:00:50', '2017-04-04 20:04:24', '115954'
0000003199, 0000000134, '2017-04-04 21:18:23', '2017-04-04 23:47:45', '9223'
0000003200, 0000000134, '2017-04-05 07:16:21', '2017-04-05 08:26:03', '115954'
0000003201, 0000000134, '2017-04-05 09:41:46', '2017-04-05 10:50:03', '9223'
0000003202, 0000000134, '2017-04-05 12:08:53', '2017-04-05 13:31:38', '115954'
0000003203, 0000000134, '2017-04-05 14:09:27', '2017-04-05 16:35:39', '9223'
0000003204, 0000000134, '2017-04-05 18:06:10', '2017-04-05 19:26:18', '9223'
0000003205, 0000000134, '2017-04-05 21:19:33', '2017-04-05 22:20:25', '9223'
0000003206, 0000000134, '2017-04-06 07:35:23', '2017-04-06 09:57:52', '9250'
0000003207, 0000000134, '2017-04-06 10:46:15', '2017-04-06 12:52:37', '9223'
0000003208, 0000000134, '2017-04-06 14:38:49', '2017-04-06 15:46:12', '115954'
0000003209, 0000000134, '2017-04-06 17:42:58', '2017-04-06 18:54:00', '9223'
0000003210, 0000000134, '2017-04-06 20:11:02', '2017-04-06 21:22:14', '9223'
0000003211, 0000000134, '2017-04-07 13:44:35', '2017-04-07 16:53:11', '9124'
0000003212, 0000000134, '2017-04-08 15:35:04', '2017-04-08 17:44:19', '9124'
0000003213, 0000000135, '2017-04-03 07:42:15', '2017-04-03 09:52:19', '9224'
0000003214, 0000000135, '2017-04-03 10:08:08', '2017-04-03 12:30:29', '9217'
0000003215, 0000000135, '2017-04-03 14:46:58', '2017-04-03 15:58:52', '115954'
0000003216, 0000000135, '2017-04-03 17:08:57', '2017-04-03 19:48:59', '115954'
0000003217, 0000000135, '2017-04-03 21:47:16', '2017-04-03 22:53:49', '115954'
0000003218, 0000000135, '2017-04-04 08:27:43', '2017-04-04 09:42:31', '9217'
0000003219, 0000000135, '2017-04-04 10:14:36', '2017-04-04 12:45:12', '9217'
0000003220, 0000000135, '2017-04-04 14:30:26', '2017-04-04 15:41:22', '9250'
0000003221, 0000000135, '2017-04-04 17:22:34', '2017-04-04 19:48:55', '9224'
0000003222, 0000000135, '2017-04-04 21:07:32', '2017-04-04 22:54:38', '115954'
0000003223, 0000000135, '2017-04-05 07:05:31', '2017-04-05 09:58:42', '115954'
0000003224, 0000000135, '2017-04-05 11:11:28', '2017-04-05 12:24:43', '115954'
0000003225, 0000000135, '2017-04-05 14:34:30', '2017-04-05 15:50:11', '9217'
0000003226, 0000000135, '2017-04-05 16:50:55', '2017-04-05 18:58:02', '9217'
0000003227, 0000000135, '2017-04-05 19:48:00', '2017-04-05 21:58:10', '115954'
0000003228, 0000000135, '2017-04-06 08:49:41', '2017-04-06 09:51:59', '9224'
0000003229, 0000000135, '2017-04-06 10:08:20', '2017-04-06 12:32:25', '115954'
0000003230, 0000000135, '2017-04-06 13:18:17', '2017-04-06 15:39:16', '9217'
0000003231, 0000000135, '2017-04-06 17:49:18', '2017-04-06 19:56:15', '9224'
0000003232, 0000000135, '2017-04-06 21:31:10', '2017-04-06 23:42:03', '9224'
0000003233, 0000000135, '2017-04-07 13:08:05', '2017-04-07 15:56:25', '9124'
0000003234, 0000000135, '2017-04-08 16:31:14', '2017-04-08 18:46:14', '9124'
0000003235, 0000000136, '2017-04-03 08:29:58', '2017-04-03 10:59:49', '9247'
0000003236, 0000000136, '2017-04-03 11:00:16', '2017-04-03 12:21:45', '115954'
0000003237, 0000000136, '2017-04-03 13:49:05', '2017-04-03 15:57:55', '115954'
0000003238, 0000000136, '2017-04-03 16:09:44', '2017-04-03 17:22:23', '9250'
0000003239, 0000000136, '2017-04-03 18:47:08', '2017-04-03 20:56:55', '115954'
0000003240, 0000000136, '2017-04-03 21:35:47', '2017-04-03 23:51:00', '115954'
0000003241, 0000000136, '2017-04-04 07:18:45', '2017-04-04 08:20:40', '9250'
0000003242, 0000000136, '2017-04-04 10:36:27', '2017-04-04 12:54:33', '115954'
0000003243, 0000000136, '2017-04-04 13:16:07', '2017-04-04 14:45:45', '9247'
0000003244, 0000000136, '2017-04-04 15:09:57', '2017-04-04 17:42:01', '115954'
0000003245, 0000000136, '2017-04-04 18:30:02', '2017-04-04 19:49:29', '115954'
0000003246, 0000000136, '2017-04-04 20:36:18', '2017-04-04 21:51:52', '115954'
0000003247, 0000000136, '2017-04-04 22:41:01', '2017-04-04 23:49:40', '115954'
0000003248, 0000000136, '2017-04-05 08:30:11', '2017-04-05 10:43:19', '9250'
0000003249, 0000000136, '2017-04-05 12:34:03', '2017-04-05 13:53:10', '115954'
0000003250, 0000000136, '2017-04-05 14:05:32', '2017-04-05 15:47:19', '115954'
0000003251, 0000000136, '2017-04-05 17:45:10', '2017-04-05 18:58:21', '115954'
0000003252, 0000000136, '2017-04-05 20:46:33', '2017-04-05 22:59:40', '9247'
0000003253, 0000000136, '2017-04-06 08:43:40', '2017-04-06 10:55:21', '115954'
0000003254, 0000000136, '2017-04-06 12:20:53', '2017-04-06 14:51:24', '9247'
0000003255, 0000000136, '2017-04-06 15:32:59', '2017-04-06 16:44:19', '115954'
0000003256, 0000000136, '2017-04-06 17:36:19', '2017-04-06 19:40:11', '115954'
0000003257, 0000000136, '2017-04-06 20:36:33', '2017-04-06 21:45:38', '115954'
0000003258, 0000000136, '2017-04-07 13:15:16', '2017-04-07 15:41:53', '9124'
0000003259, 0000000136, '2017-04-08 15:47:24', '2017-04-08 17:48:55', '9124'
0000003260, 0000000137, '2017-04-03 07:17:52', '2017-04-03 09:24:11', '9224'
0000003261, 0000000137, '2017-04-03 11:27:07', '2017-04-03 13:30:51', '115954'
0000003262, 0000000137, '2017-04-03 15:36:40', '2017-04-03 17:42:38', '115954'
0000003263, 0000000137, '2017-04-03 19:49:19', '2017-04-03 21:57:21', '9401'
0000003264, 0000000137, '2017-04-03 22:14:55', '2017-04-03 23:50:07', '115954'
0000003265, 0000000137, '2017-04-04 07:36:45', '2017-04-04 08:59:01', '115954'
0000003266, 0000000137, '2017-04-04 09:08:01', '2017-04-04 10:23:50', '9250'
0000003267, 0000000137, '2017-04-04 11:11:06', '2017-04-04 13:30:17', '9247'
0000003268, 0000000137, '2017-04-04 14:07:51', '2017-04-04 16:35:47', '9401'
0000003269, 0000000137, '2017-04-04 18:35:06', '2017-04-04 19:58:28', '9401'
0000003270, 0000000137, '2017-04-04 21:23:48', '2017-04-04 22:34:46', '115954'
0000003271, 0000000137, '2017-04-05 08:02:03', '2017-04-05 10:52:25', '9247'
0000003272, 0000000137, '2017-04-05 12:36:17', '2017-04-05 14:50:18', '9224'
0000003273, 0000000137, '2017-04-05 16:18:59', '2017-04-05 17:32:18', '9250'
0000003274, 0000000137, '2017-04-05 18:46:27', '2017-04-05 19:48:55', '115954'
0000003275, 0000000137, '2017-04-05 21:28:26', '2017-04-05 23:53:06', '115954'
0000003276, 0000000137, '2017-04-06 07:00:27', '2017-04-06 09:46:23', '115954'
0000003277, 0000000137, '2017-04-06 10:45:53', '2017-04-06 12:49:04', '9247'
0000003278, 0000000137, '2017-04-06 14:46:55', '2017-04-06 16:54:54', '115954'
0000003279, 0000000137, '2017-04-06 17:12:43', '2017-04-06 19:43:37', '9224'
0000003280, 0000000137, '2017-04-06 20:32:37', '2017-04-06 21:38:05', '115954'
0000003281, 0000000137, '2017-04-06 22:06:33', '2017-04-06 23:18:10', '9224'
0000003282, 0000000137, '2017-04-07 13:46:10', '2017-04-07 16:50:03', '9124'
0000003283, 0000000137, '2017-04-08 16:17:40', '2017-04-08 19:25:51', '9124'
0000003284, 0000000138, '2017-04-03 07:10:19', '2017-04-03 09:13:31', '115954'
0000003285, 0000000138, '2017-04-03 11:50:25', '2017-04-03 13:52:41', '9224'
0000003286, 0000000138, '2017-04-03 14:20:26', '2017-04-03 15:58:18', '9224'
0000003287, 0000000138, '2017-04-03 16:49:52', '2017-04-03 17:59:18', '9217'
0000003288, 0000000138, '2017-04-03 18:31:36', '2017-04-03 20:46:07', '115954'
0000003289, 0000000138, '2017-04-03 21:15:26', '2017-04-03 23:18:37', '9217'
0000003290, 0000000138, '2017-04-04 07:03:31', '2017-04-04 08:07:23', '9250'
